"","UNITS.%","SPECIES.%","E4E.%"
"1",45.5268102189073,40.2400664443198,0.213015975717453
"2",18.8285931812523,10.0972013352781,5.12664360986233e-07
"3",67.171695617834,78.3114197985731,31.301322451942
